Date;Open;High;Low;Close;Volume;market_cap;total_volume;Value - Hrate;Value - Uadresses;google_trends
08/01/2019;4003.7000;4113.8999;3935.0000;3992.8999;8106.9063;2070618243.218575;118440968.1671872;39381569.9567;448075;9
09/01/2019;3993.0000;4039.8000;3966.0000;3999.8999;5461.8111;2066962684.5225656;269118779.0756901;47202023.5651;465084;9
10/01/2019;4002.2000;4035.5000;3550.0000;3623.5000;13261.9489;2068319295.3167925;219557549.31154066;45805513.9922;463345;9
11/01/2019;3623.5000;3694.8999;3560.5000;3635.1001;9804.8231;2076503785.0054383;134597350.9675411;43571098.6755;489565;9
12/01/2019;3635.1001;3652.3999;3562.7000;3616.5000;2885.9570;2074761286.1138682;93701284.58992705;41336683.3588;486649;9
13/01/2019;3616.5000;3644.8000;3375.0000;3512.6001;5567.9707;2065187828.638456;155025516.19808704;38543664.2129;396627;8
14/01/2019;3514.8999;3717.0000;3506.8999;3664.8000;6916.5692;2068137631.37113;179047658.07179487;38264362.2983;372206;8
15/01/2019;3664.7000;3685.5000;3550.0000;3587.0000;6451.9905;2068116971.6723764;252385427.72228646;43581703.0587;455376;8
16/01/2019;3586.1001;3669.5000;3573.3999;3606.6001;6583.6250;2063760229.0413232;206378942.27503762;38609293.9849;466211;8
17/01/2019;3610.5000;3660.0000;3540.5000;3644.0000;6052.4741;2065124095.783232;226042798.63173875;38901788.6363;493981;8
18/01/2019;3641.2000;3644.8000;3576.0000;3612.2000;4152.0913;2062694616.6790762;207892558.41548857;37146820.7279;462878;8
19/01/2019;3612.1001;3950.0000;3606.1001;3683.0000;4386.7980;2060491672.5368078;106136444.43984203;40364261.8933;484529;8
20/01/2019;3683.0000;3702.5000;3468.7000;3530.6001;6015.1307;2063763958.6756368;150509582.94028798;38901788.6363;400052;7
21/01/2019;3533.3999;3565.0000;3487.8000;3533.3999;3935.5490;2058659681.7567708;118098239.30873892;45921660.2699;379373;7
22/01/2019;3533.3999;3607.5000;3440.0000;3575.8000;5851.4333;2061371005.4595113;200081105.2984924;43874197.7101;449403;7
23/01/2019;3575.7000;3613.2000;3521.7000;3556.1001;5126.7343;2059929315.2865462;206265684.65594205;38024304.6821;450118;7
24/01/2019;3556.1001;3591.7000;3531.3000;3571.3000;3394.8511;2059407517.4610245;186480027.6440471;42704219.1045;482794;7
25/01/2019;3571.2000;3577.3999;3511.6001;3560.1001;3627.6144;2057061191.7614546;143197419.6957244;47384133.5269;470446;7
26/01/2019;3560.1001;3673.0000;3535.6001;3556.2000;3156.9315;2056945928.0523028;190994409.87081674;40364261.8933;492261;7
27/01/2019;3555.8000;3562.2000;3470.8000;3533.4000;2449.7729;2056611610.5701642;108040406.3709236;43874197.7101;444594;7
28/01/2019;3533.5000;3537.0000;3373.8000;3431.0000;7958.0355;2060102767.3196168;174594972.06689173;40071767.2419;383276;7
29/01/2019;3431.0000;3440.0000;3343.3000;3395.0000;6116.9750;2056914823.222037;249850968.27269;42070546.8156;481279;7
30/01/2019;3393.4000;3465.1000;3371.3000;3435.4000;4909.9806;2058162282.3102343;5341854462.366126;42201068.2452;480702;7
31/01/2019;3435.1000;3478.1000;3395.2000;3409.6000;5209.9168;2056125613.0258608;5168135840.357825;39310584.1188;462721;7
01/02/2019;3409.6000;3460.0000;3373.1000;3437.2000;5790.4965;2057052051.8271868;4354176577.4014435;44802503.9589;487936;7
02/02/2019;3436.6000;3494.1000;3414.0000;3466.0000;2428.5207;2054695928.8235893;4420403451.632209;45669649.1969;502881;7
03/02/2019;3467.7000;3473.0000;3388.6000;3415.2000;2316.0657;2054232207.880551;3886477386.6999464;41622971.4199;418174;8
04/02/2019;3416.9000;3437.8000;3396.9000;3413.9000;2827.5063;2057661846.2949367;4407766633.150624;39888680.9441;389608;8
05/02/2019;3411.0000;3433.8000;3397.8000;3429.5000;2734.4995;2056423997.317251;4488479389.996229;42490116.6578;456122;8
06/02/2019;3429.5000;3445.0000;3337.0000;3367.4000;4940.6964;2059174017.4397101;4228745899.6576552;42490116.6578;503603;8
07/02/2019;3367.2000;3382.4000;3348.1000;3360.3000;3197.0031;2056763122.2839253;4936172435.751625;47403939.6727;482655;8
08/02/2019;3359.5000;3704.9000;3341.4000;3622.0000;10258.3656;2055893421.0547292;4244411127.2476277;50294423.7991;474847;8
09/02/2019;3622.1000;3744.2000;3589.6000;3625.7000;3623.0668;2063218010.9849248;7197323498.098081;47114891.26;516886;8
10/02/2019;3625.7000;3657.1000;3578.2000;3647.1000;2513.2889;2059394220.2353392;5846811560.327732;43357261.8958;422178;7
11/02/2019;3647.3000;3650.7000;3577.7000;3591.7000;3610.2346;2060813517.2957861;6228624684.151221;41018987.2961;380922;7
12/02/2019;3591.7000;3620.0000;3538.2000;3588.9000;4498.9981;2057334897.9263623;6262338054.185516;43691361.641;463119;7
13/02/2019;3588.9000;3632.2000;3560.0000;3574.0000;3752.0670;2058607949.1409292;6242431195.268634;38568926.1383;486292;7
14/02/2019;3576.0000;3589.3000;3532.1000;3562.3000;3239.8400;2058629803.849526;6297792313.273714;46101919.5247;546276;7
15/02/2019;3560.6000;3616.1000;3546.8000;3567.4000;3889.9220;2057944821.2222755;14124091045.832573;42486082.6992;473265;7
16/02/2019;3567.8000;3613.3000;3562.7000;3580.1000;2089.1424;2056688196.8095427;6183126579.663423;38267606.4028;467228;7
17/02/2019;3580.4000;3675.0000;3552.7000;3625.1000;3861.9611;2057497032.700683;5512192279.418931;45197960.3183;452438;9
18/02/2019;3625.7000;3926.0000;3617.0000;3870.7000;11387.8162;2055359684.4566305;6782940673.461649;47909837.9374;393160;9
19/02/2019;3870.1000;3975.0000;3838.2000;3888.1000;7737.0124;2054056482.1618903;10918429445.679121;46704558.9956;508261;9
20/02/2019;3888.5000;3962.5000;3865.7000;3942.0000;5841.9670;2056870928.2897987;10035501481.452673;47005878.731;538532;9
21/02/2019;3938.6000;3986.0000;3863.2000;3897.1000;4844.0952;2058804569.6442947;9605435044.263481;39171565.6092;521878;9
22/02/2019;3897.1000;3954.6000;3884.7000;3940.5000;4768.5146;2058000144.164095;8099360623.174735;35857048.5192;491327;9
23/02/2019;3940.5000;4160.1000;3911.0000;4113.3000;6813.1541;2061101903.1792564;7902879997.960882;48813797.1438;542172;9
24/02/2019;4110.0000;4190.3000;3625.0000;3732.2000;12720.4863;2057579428.9799352;10339563969.14228;43088722.1701;441275;8
25/02/2019;3732.4000;3860.3000;3732.3000;3819.8000;5283.8011;2057172293.4819622;14624851607.235842;41298258.2978;433694;8
26/02/2019;3819.6000;3829.9000;3764.0000;3796.2000;4283.3636;2052560615.113406;11504557760.292189;43162133.9136;502106;8
27/02/2019;3795.0000;3827.9000;3652.6000;3799.1000;6161.7308;2056445494.273257;8914035529.019533;48595129.7909;532149;8
28/02/2019;3797.8000;3885.0000;3756.4000;3793.7000;5628.7418;2062398601.7020733;8924064620.959019;42558467.7051;519740;8
01/03/2019;3793.6000;3843.0000;3785.8000;3804.7000;2670.2706;2057342972.8255465;9743115331.245068;45274965.6437;523892;8
02/03/2019;3804.6000;3818.5000;3754.3000;3809.9000;1766.6527;2050563202.3995588;6759380986.714311;48896962.8952;552623;8
03/03/2019;3810.3000;3822.4000;3755.4000;3785.7000;2204.1558;2055397325.7917216;8365461242.3840065;39841969.7664;481021;7
04/03/2019;3785.7000;3805.2000;3670.9000;3700.1000;4484.1642;2057521963.0599053;8474501004.088237;44067633.2265;420093;7
05/03/2019;3700.0000;3875.1000;3690.6000;3844.9000;4451.4507;2057283405.8828664;10787108438.99247;41351135.2879;506186;7
06/03/2019;3845.0000;3895.7000;3805.0000;3851.7000;3444.4554;2059273722.1241288;13365370137.698072;44973132.5394;536821;7
07/03/2019;3851.7000;3891.4000;3829.9000;3854.0000;4079.0860;2056017071.0924022;12502605485.048738;38634637.3493;524992;7
08/03/2019;3854.0000;3910.0000;3760.3000;3844.3000;4658.3643;2056603393.5852566;12179133136.747332;42860300.8093;524085;7
09/03/2019;3840.5000;3947.0000;3836.7000;3919.2000;3290.6993;2057756560.4682076;10999185676.605696;44067633.2265;545571;7
10/03/2019;3916.1000;3916.3000;3863.7000;3897.9000;1449.9011;2059613267.7937853;12269315044.342043;41652968.3922;458538;7
11/03/2019;3899.8000;3911.2000;3815.5000;3850.7000;3229.6843;2058018510.27024;12185100674.756872;41045042.971;392557;7
12/03/2019;3852.0000;3879.6000;3800.4000;3863.1000;3277.1708;2056158426.2825854;11989339438.813791;42839445.3543;554792;7
13/03/2019;3864.4000;3873.5000;3826.2000;3853.4000;3013.3699;2057370374.5438573;13208727728.03424;43141131.5892;532589;7
14/03/2019;3851.3000;3907.0000;3781.6000;3853.9000;3598.0090;2054158370.5296948;11604601130.42859;40727641.7101;515962;7
15/03/2019;3853.9000;3909.8000;3846.8000;3900.2000;2890.5468;2058070673.8831687;11545578289.8808;46761366.4079;551001;7
16/03/2019;3900.1000;4042.5000;3899.7000;3989.2000;4433.9653;2058090474.3505268;12652142426.327345;46157993.9381;558693;7
17/03/2019;3989.5000;3989.6000;3937.4000;3965.0000;1470.3300;2057611140.5835865;17498529744.03221;49174856.287;468300;7
18/03/2019;3965.1000;4019.9000;3935.2000;3969.6000;3731.0575;2055749663.4965084;10378455428.320122;44046190.2939;413098;7
19/03/2019;3969.6000;4010.0000;3950.0000;4000.0000;3209.5968;2059594111.0005782;17710835502.701466;48571483.8172;533680;7
20/03/2019;3999.9000;4048.8000;3963.4000;4032.1000;3934.6071;2056857601.5188851;14589176966.00918;52493404.8708;551374;7
21/03/2019;4030.9000;4064.4000;3871.3000;3972.4000;4867.1444;2058141051.4356868;15760141451.659477;48571483.8172;538723;7
22/03/2019;3972.5000;3999.0000;3960.0000;3982.1000;2481.9591;2056927157.9901137;15967032912.042542;43141131.5892;535702;7
23/03/2019;3982.1000;4000.4000;3961.0000;3982.5000;1616.9901;2055874929.1234753;13187400839.160196;48571483.8172;550986;7
24/03/2019;3982.4000;3982.4000;3944.4000;3969.3000;2067.3160;2058923029.916303;14611584521.802765;43744504.059;450872;7
25/03/2019;3968.6000;3976.6000;3855.5000;3905.9000;4822.9488;2058377846.4799936;14780996541.619356;47490106.9906;417726;7
26/03/2019;3905.9000;3921.6000;3882.8000;3918.9000;2316.8349;2051277713.936206;15536057979.35405;46933020.833;530401;7
27/03/2019;3919.0000;4037.3000;3913.0000;4025.8000;4241.2844;2059497756.0923193;17794481845.853935;42493410.7542;522961;7
28/03/2019;4025.0000;4025.0000;3994.8000;4013.8000;2373.3151;2055233665.868978;25790839030.697155;47250135.8387;569697;7
29/03/2019;4013.3000;4100.0000;4005.9000;4088.9000;4465.0200;2057938698.6797628;24601737980.99549;46298790.8218;578059;7
30/03/2019;4088.4000;4130.0000;4040.0000;4090.9000;2493.4538;2057620763.6206555;27126907637.191227;46615905.8274;563925;7
31/03/2019;4092.2000;4100.0000;4073.7000;4095.2000;947.5684;2059187276.0119786;20663312396.41831;44078985.7824;513840;12
01/04/2019;4095.1000;4148.6000;4051.7000;4137.8000;4663.4331;2056503957.9496825;15416444877.25504;44078985.7824;459478;12
02/04/2019;4137.9000;5142.9000;4133.1000;4902.9000;22863.7248;2057429259.2673326;18567029814.767754;43127640.7655;528288;12
03/04/2019;4899.4000;5362.7000;4751.0000;4972.2000;20191.0848;2063992651.790423;31547102896.097775;49787055.8837;666741;12
04/04/2019;4971.2000;5075.1000;4782.1000;4905.7000;10863.8763;2065955959.728469;37985788547.258415;45030330.7993;626468;12
05/04/2019;4905.7000;5091.9000;4886.0000;5038.1000;5596.8536;2058884612.793791;30097786443.25883;44396100.788;603757;12
06/04/2019;5037.4000;5240.0000;4895.9000;5044.4000;5810.7633;2063645670.2577176;24637456202.05519;50104170.8893;632546;12
07/04/2019;5044.1000;5270.0000;5015.7000;5194.2000;5504.6423;2052047755.084336;23953967938.679646;44081037.5637;478034;11
08/04/2019;5194.4000;5359.8000;5125.5000;5285.1000;7445.3624;2063283127.9854484;28473675101.240322;44809649.515;447559;11
09/04/2019;5287.7000;5287.7000;5144.9000;5190.8000;5767.6821;2066844547.3343325;27833130364.0022;47034242.0441;579028;11
10/04/2019;5191.9000;5464.0000;5167.8000;5321.0000;8788.8531;2064883436.7964501;20138841299.527733;41949459.1205;572096;11
11/04/2019;5321.4000;5343.4000;4960.1000;5041.7000;8920.3710;2059702912.016333;24316009448.418922;47034242.0441;593178;11
12/04/2019;5040.7000;5115.9000;4920.0000;5078.8000;5355.4096;2064188994.878883;25987400787.10847;49894432.4387;620631;11
13/04/2019;5077.3000;5122.0000;5036.1000;5065.6000;2471.7794;2064796842.6238427;19489266845.548923;47987638.8423;578099;11
14/04/2019;5065.6000;5190.1000;5008.0000;5158.4000;2495.6038;2064081210.2217023;16378653204.411507;42902855.9186;458376;9
15/04/2019;5159.1000;5188.7000;4942.8000;5034.8000;4722.1295;2067703310.2835479;15851967799.742401;38771469.7931;430064;9
16/04/2019;5034.8000;5245.0000;5017.9000;5204.1000;5313.7178;2061673213.1570573;18918457515.215042;46080845.246;576183;9
17/04/2019;5204.0000;5300.0000;5175.1000;5224.9000;3629.3560;2065850646.7347767;17222193366.955063;46080845.246;560007;9
18/04/2019;5225.0000;5325.0000;5222.1000;5282.8000;3538.0194;2065512822.9429836;17785450672.673237;43856252.7168;555678;9
19/04/2019;5281.0000;5366.5000;5191.9000;5286.0000;4019.0264;2063243045.7907283;19220170678.015232;47352040.9769;563075;9
20/04/2019;5286.0000;5359.0000;5257.0000;5316.5000;2551.4803;2064755201.6432736;19421554648.24189;48305437.7751;597098;9
21/04/2019;5320.3000;5347.8000;5200.0000;5297.0000;2941.3448;2063756310.048199;18055266451.802773;41631660.1877;456520;10
22/04/2019;5294.7000;5453.3000;5245.0000;5384.0000;5931.8190;2073682937.7640917;20340214071.374744;51199133.0238;426630;10
23/04/2019;5384.0000;5645.0000;5363.3000;5525.4000;8384.6447;2063826783.6423793;21242676274.151207;42318655.5417;498668;10
24/04/2019;5525.4000;5627.9000;5375.3000;5442.2000;7883.8362;2066710175.4886181;23822697096.15175;36634060.0211;548492;10
25/04/2019;5442.2000;5510.5000;4357.1000;5128.7000;11255.0817;2070342265.889987;25460937567.82495;51477170.5469;645489;10
26/04/2019;5128.7000;5290.0000;5043.3000;5153.0000;8978.6720;2047353620.7889452;23475681158.346188;45160953.3019;577184;10
27/04/2019;5154.5000;5216.5000;5116.7000;5168.5000;2868.0701;2042786524.873991;24834365728.650154;47687440.1999;593570;10
28/04/2019;5169.8000;5215.4000;5100.2000;5156.1000;2657.1730;2042468591.0454426;18819429795.921658;43266088.1284;460846;9
29/04/2019;5156.2000;5194.2000;5061.1000;5149.0000;4372.3519;2037015238.6171281;20045998450.404346;51477170.5469;445722;9
30/04/2019;5152.8000;5297.0000;5131.1000;5272.2000;4856.8396;2043145909.419018;20374262705.408424;51477170.5469;573010;9
01/05/2019;5272.2000;5359.3000;5270.0000;5323.3000;3469.4870;2045683550.1407673;22841399110.513233;44213520.7152;604307;9
02/05/2019;5323.2000;5421.9000;5309.6000;5390.0000;3887.5907;2047453191.442309;19912888967.180458;54003657.445;565408;9
03/05/2019;5390.0000;5796.0000;5368.7000;5660.0000;10720.0418;2040987464.34003;21195291821.43488;58109198.6542;584864;9
04/05/2019;5660.0000;5840.0000;5525.0000;5763.5000;8566.2801;2040275714.5748973;25494901227.51743;48003251.0622;615404;9
05/05/2019;5765.6000;5779.9000;5627.6000;5716.9000;3376.2416;2049693753.2167132;24487032206.28417;43006075.3622;508298;12
06/05/2019;5719.1000;5752.0000;5563.4000;5687.4000;5049.2864;2046294649.0531607;20296273129.692642;42978500.695;460613;12
07/05/2019;5687.6000;5967.8000;5687.6000;5744.0000;9401.6306;2044767701.634085;18675399337.14015;50308167.4802;573048;12
08/05/2019;5747.0000;5983.2000;5660.0000;5939.6000;5998.6458;2043100838.1574683;24882509338.01884;42312167.3509;578857;12
09/05/2019;5942.0000;6174.0000;5933.2000;6151.4000;7405.1336;2049871454.6870828;18173834233.738934;50641334.1523;635596;12
10/05/2019;6151.4000;6430.0000;6110.1000;6337.9000;9872.3604;2055745746.139795;19096682609.555637;49975000.8082;619054;12
11/05/2019;6339.5000;7450.0000;6338.0000;7209.9000;18569.9300;2055140126.798761;24774817111.38532;41645834.0068;618182;12
12/05/2019;7207.9000;7588.0000;6724.1000;6973.9000;18620.1542;2066120588.9743962;38241394554.899994;43311667.3671;573741;19
13/05/2019;6970.1000;8169.3000;6870.0000;7816.3000;19668.5968;2053320888.8606331;37271070567.77212;52640334.1846;551654;19
14/05/2019;7817.1000;8339.9000;7620.0000;7993.7000;18121.9754;2053965936.0144777;34742799577.89047;55638834.2331;648734;19
15/05/2019;7988.9000;8296.9000;7829.6000;8203.0000;11613.9725;2053417468.521632;45308962630.28762;50641334.1523;669376;19
16/05/2019;8201.5000;8370.0000;7650.0000;7880.7000;13423.2118;2056410948.8114793;43301978192.97673;49641834.1361;675925;19
17/05/2019;7883.6000;7946.2000;6636.0000;7350.0000;21017.3450;2061844883.500843;46337917310.91338;48642334.12;682196;19
18/05/2019;7353.9000;7494.2000;7205.0000;7266.8000;6258.5849;2064324729.5433328;41759104406.396034;50308167.4802;676115;19
19/05/2019;7265.0000;8300.0000;7257.0000;8194.9000;15307.8665;2065505729.9335892;26264579666.07596;50986743.4509;588499;14
20/05/2019;8197.2000;8198.2000;7567.2000;8005.0000;12253.3972;2062926349.0276809;37510455695.16504;54326123.0261;516859;14
21/05/2019;7999.2000;8116.0000;7807.0000;7951.9000;7202.6025;2065921563.1180017;32174829523.68528;53659544.8295;617241;14
22/05/2019;7951.7000;8050.0000;7510.0000;7622.1000;8749.2542;2062090281.05408;28826788866.50424;50993232.0429;657474;14
23/05/2019;7623.1000;7986.6000;7470.0000;7878.9000;8037.5169;2056883149.6314497;26512861258.236126;55659279.4194;646106;14
24/05/2019;7880.5000;8173.7000;7800.2000;8000.0000;7532.5724;2061262134.8652315;27971052179.670094;52659677.5345;630228;14
25/05/2019;8000.0000;8161.0000;7946.9000;8066.5000;3059.7493;2063259690.96601;29326114734.67222;50993232.0429;644200;14
26/05/2019;8067.4000;8788.0000;7896.2000;8736.3000;9721.0523;2060613018.737583;25518845172.63309;46660473.7647;511153;14
27/05/2019;8733.0000;8953.4000;8662.7000;8778.7000;7687.3071;2068333352.105575;28974240293.419144;54992701.2227;476819;14
28/05/2019;8773.0000;8814.6000;8200.0000;8720.1000;5812.8966;2061622887.2313673;34728985899.91313;55659279.4194;644814;14
30/05/2019;8664.1000;9094.4000;7988.8000;8269.6000;12998.5833;2060746562.1644032;30048924220.807632;57992303.1076;680323;14
31/05/2019;8272.0000;8591.1000;8110.1000;8552.9000;9030.1156;2062917607.0135057;38384289519.78775;53664058.506;642352;14
01/06/2019;8552.9000;8622.5000;8461.6000;8549.9000;2928.4062;2060729989.7639685;33141027238.172085;43386260.5764;598627;14
02/06/2019;8549.5000;8841.3000;8540.8000;8742.5000;3811.6497;2062694256.6007967;29018260935.851852;55994233.7353;578368;13
03/06/2019;8740.0000;8746.0000;8039.0000;8120.0000;9017.5172;2058220780.187967;28177592510.0699;48577778.936;489569;13
04/06/2019;8103.6000;8104.7000;7425.0000;7670.0000;14416.3955;2050467007.8340452;29963483658.863937;44127906.0563;550346;13
05/06/2019;7668.9000;7934.8000;7565.0000;7787.1000;7857.7322;2056503894.9146733;31790872440.255596;57106701.9552;687738;13
06/06/2019;7787.8000;7875.0000;7440.0000;7804.3000;8129.1148;2061510171.6989279;30788536393.447136;59331638.3951;631420;13
07/06/2019;7799.0000;8131.6000;7765.0000;8000.5000;6580.7529;2068011736.907346;26814635587.214397;58219170.1751;602273;13
08/06/2019;8000.0000;8060.6000;7785.2000;7928.7000;3423.3720;2067383137.7678435;28112355877.97167;58589992.9151;619327;13
09/06/2019;7928.6000;7960.0000;7510.0000;7642.1000;4243.5293;2068443262.5838683;24339235839.749657;45982019.7562;471819;11
10/06/2019;7638.5000;8076.7000;7525.0000;8019.9000;7215.6058;2065095172.4073865;26604774761.99249;54510942.7755;438208;11
11/06/2019;8019.4000;8052.0000;7715.0000;7921.4000;6846.6799;2067920867.2128856;28371762721.754333;58219170.1751;607094;11
12/06/2019;7922.2000;8286.8000;7823.1000;8171.0000;8081.9084;2066354112.1803727;27885351908.844784;53027651.8156;623398;11
13/06/2019;8171.0000;8344.9000;8005.0000;8237.6000;5762.3418;2064333364.3944988;27987260340.661167;48577778.936;601949;11
